;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CARGA FORA                             ;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;CPF / CNPJ: 07.358.761/0041-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89967;;;;66003-1;;04/05/2026;;5-GERDAU ACOS LONGOS SA;;;;50.520,000;;1,71000;;;86.389,20   ;;;;;86.389,20;;BSZ-0G69;SFMIU-S SUCATA DEFERRO (MIUDA);KG ;;R$ 0,00;;;0,0;0,00;;EMPRESA   ;;;ELETRÔNICA;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VALTER VIERIA                          ;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;CPF / CNPJ: 07.358.761/0041-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89973;;;;66004-1;;04/05/2026;;5-GERDAU ACOS LONGOS SA;;;;47.510,000;;1,71000;;;81.242,10   ;;;;;81.242,10;;DDS-5A51;SFMIU-S SUCATA DEFERRO (MIUDA);KG ;;R$ 0,00;;;0,0;0,00;;EMPRESA   ;;;ELETRÔNICA;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VALTER VIERIA                          ;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;CPF / CNPJ: 07.358.761/0041-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89979;;;;66016-1;;04/05/2026;;5-GERDAU ACOS LONGOS SA;;;;48.780,000;;1,71000;;;83.413,80   ;;;;;83.413,80;;FOH-5A27;SFMIU-S SUCATA DEFERRO (MIUDA);KG ;;R$ 0,00;;;0,0;0,00;;EMPRESA   ;;;ELETRÔNICA;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VALTER VIERIA                          ;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;CPF / CNPJ: 07.358.761/0041-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90012;;;;39645-1;;05/05/2026;;5-GERDAU ACOS LONGOS SA;;;;31.630,000;;1,59091;;;50.320,45   ;;;;;50.320,45;;CPI-2B82;SCF-S SUCATA DEFERRO (CAVACO);KG ;;R$ 0,00;;;600,0;954,55;;EMPRESA   ;;;ELETRÔNICA;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VALTER VIERIA                          ;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;CPF / CNPJ: 07.358.761/0041-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90036;;;;66078-1;;05/05/2026;;5-GERDAU ACOS LONGOS SA;;;;26.120,000;;1,28000;;;33.433,60   ;;;;;33.433,60;;IVF-7A83;SFPC-F SUCATA DEFERRO (PACOTE DECHAPARIA);KG ;;R$ 0,00;;;0,0;0,00;;EMPRESA   ;;;MANUAL;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CARGA FORA                             ;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;CPF / CNPJ: 07.358.761/0041-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90018;;;;39702-1;;05/05/2026;;984-GV DO BRASIL INDUSTRIA ECOMERCIO DE ACO LTDA;;;;31.870,000;;1,83000;;;58.322,10   ;;;;;58.322,10;;GGY-3C94;SFMIU-S SUCATA DEFERRO (MIUDA);KG ;;R$ 0,00;;;0,0;0,00;;EMPRESA   ;;;ELETRÔNICA;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VALTER VIERIA                          ;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;CPF / CNPJ: 12.884.632/0001-44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90017;;;;39692-1;;05/05/2026;;984-GV DO BRASIL INDUSTRIA ECOMERCIO DE ACO LTDA;;;;32.530,000;;1,83000;;;59.529,90   ;;;;;59.529,90;;EGJ-7248;SFMIU-S SUCATA DEFERRO (MIUDA);KG ;;R$ 0,00;;;0,0;0,00;;EMPRESA   ;;;ELETRÔNICA;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VALTER VIERIA                          ;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;CPF / CNPJ: 12.884.632/0001-44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90015;;;;39695-1;;05/05/2026;;984-GV DO BRASIL INDUSTRIA ECOMERCIO DE ACO LTDA;;;;31.290,000;;1,83000;;;57.260,70   ;;;;;57.260,70;;RCJ-0A51;SFMIU-S SUCATA DEFERRO (MIUDA);KG ;;R$ 0,00;;;0,0;0,00;;EMPRESA   ;;;ELETRÔNICA;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VALTER VIERIA                          ;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;CPF / CNPJ: 12.884.632/0001-44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

www.sygecom.com.br - relatorios\sagi_rel_sem_agrupa_bol_placa_prod_bol_prod_20.fr3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Boleto;;;Nota Fiscal;;Data;Cliente;;;;;Quantidade;;;Preço;;;;R$ Total;Total c/ ICMSl;;;;;Placa;Produto;UN;;Valor IPI R$;;;;;Desconto;;Desconto R$;;;;Frete;;;Pesagem;;;Classificador;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90006;;;39696-1;;05/05/2026;;984-GV DO BRASIL INDUSTRIA ECOMERCIO DE ACO LTDA;;;;32.610,000;;1,83000;;;59.676,30   ;;;;;59.676,30;;;MTR-6I65;SFMIU-S SUCATA DEFERRO (MIUDA);;KG ;;;R$ 0,00;;;0,0;0,00;;;;EMPRESA   ;;;ELETRÔNICA;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VALTER VIERIA                          ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;CPF / CNPJ: 12.884.632/0001-44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90010;;;39650-1;;05/05/2026;5-GERDAU ACOS LONGOS SA;;;;32.570,000;;1,59091;;;51.815,91   ;;;;;51.815,91;;ATF-3A85;SCF-S SUCATA DEFERRO (CAVACO);KG ;;R$ 0,00;;;1.000,0;1.590,91;;EMPRESA   ;;;ELETRÔNICA;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VALTER VIERIA                          ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;CPF / CNPJ: 07.358.761/0041-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90053;;;66084-1;;06/05/2026;5-GERDAU ACOS LONGOS SA;;;;40.140,000;;1,71000;;;68.639,40   ;;;;;68.639,40;;EVI-8I58;SFPEM-S SUCATA DEFERRO (PACOTEESTAMPARIA MISTA);KG ;;R$ 0,00;;;0,0;0,00;;EMPRESA   ;;;ELETRÔNICA;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VALTER VIERIA                          ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;CPF / CNPJ: 07.358.761/0041-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90057;;;20317-2;;06/05/2026;5-GERDAU ACOS LONGOS SA;;;;32.220,000;;1,61364;;;51.991,48   ;;;;;51.991,48;;CZZ-8C60;SFPC-F SUCATA DEFERRO (PACOTE DECHAPARIA);KG ;;R$ 0,00;;;0,0;0,00;;EMPRESA   ;;;MANUAL;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CARGA FORA                             ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;CPF / CNPJ: 07.358.761/0041-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90050;;;66081-1;;06/05/2026;5-GERDAU ACOS LONGOS SA;;;;43.060,000;;1,71000;;;73.632,60   ;;;;;73.632,60;;RYD-8H22;SFMIU-S SUCATA DEFERRO (MIUDA);KG ;;R$ 0,00;;;0,0;0,00;;EMPRESA   ;;;ELETRÔNICA;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VALTER VIERIA                          ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;CPF / CNPJ: 07.358.761/0041-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90046;;;39687-1;;06/05/2026;5-GERDAU ACOS LONGOS SA;;;;48.810,000;;1,65909;;;80.980,18   ;;;;;80.980,18;;RLK-3F04;SCF-S SUCATA DEFERRO (CAVACO);KG ;;R$ 0,00;;;0,0;0,00;;EMPRESA   ;;;ELETRÔNICA;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VALTER VIERIA                          ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;CPF / CNPJ: 07.358.761/0041-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90060;;;66091-1;;06/05/2026;5-GERDAU ACOS LONGOS SA;;;;4.660,000;;1,28000;;;5.964,80   ;;;;;5.964,80;;NFZ-3279;SFPC-F SUCATA DEFERRO (PACOTE DECHAPARIA);KG ;;R$ 0,00;;;0,0;0,00;;EMPRESA   ;;;MANUAL;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CARGA FORA                             ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;CPF / CNPJ: 07.358.761/0041-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90060;;;66091-1;;06/05/2026;5-GERDAU ACOS LONGOS SA;;;;23.920,000;;1,71000;;;40.903,20   ;;;;;40.903,20;;NFZ-3279;SFMIU-S SUCATA DEFERRO (MIUDA);KG ;;R$ 0,00;;;0,0;0,00;;EMPRESA   ;;;MANUAL;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CARGA FORA                             ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;CPF / CNPJ: 07.358.761/0041-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90064;;;39743-1;;07/05/2026;182-GERDAU ACOS LONGOS S.A;;;;29.940,000;;1,56818;;;46.951,31   ;;;;;46.951,31;;LKX-3G98;SFOXC-S SUCATA DEFERRO (OXICORTE);KG ;;R$ 0,00;;;0,0;0,00;;CLIENTE   ;;;ELETRÔNICA;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VALTER VIERIA                          ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;CPF / CNPJ: 07.358.761/0001-69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90072;;;20329-2;;07/05/2026;5-GERDAU ACOS LONGOS SA;;;;33.670,000;;1,61364;;;54.331,26   ;;;;;54.331,26;;CUE-5A30;SFPC-F SUCATA DEFERRO (PACOTE DECHAPARIA);KG ;;R$ 0,00;;;0,0;0,00;;EMPRESA   ;;;MANUAL;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CARGA FORA                             ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;CPF / CNPJ: 07.358.761/0041-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90073;;;66102-1;;07/05/2026;5-GERDAU ACOS LONGOS SA;;;;38.220,000;;1,71000;;;65.356,20   ;;;;;65.356,20;;BAL-6007;SFMIU-S SUCATA DEFERRO (MIUDA);KG ;;R$ 0,00;;;0,0;0,00;;EMPRESA   ;;;ELETRÔNICA;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VALTER VIERIA                          ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;CPF / CNPJ: 07.358.761/0041-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90076;;;20335-2;;07/05/2026;5-GERDAU ACOS LONGOS SA;;;;32.630,000;;1,61364;;;52.653,07   ;;;;;52.653,07;;BXF-6D53;SFPC-F SUCATA DEFERRO (PACOTE DECHAPARIA);KG ;;R$ 0,00;;;0,0;0,00;;EMPRESA   ;;;MANUAL;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CARGA FORA                             ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;CPF / CNPJ: 07.358.761/0041-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90069;;;66101-1;;07/05/2026;5-GERDAU ACOS LONGOS SA;;;;39.370,000;;1,71000;;;67.322,70   ;;;;;67.322,70;;KEB-2G74;SFMIU-S SUCATA DEFERRO (MIUDA);KG ;;R$ 0,00;;;0,0;0,00;;EMPRESA   ;;;ELETRÔNICA;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VALTER VIERIA                          ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;CPF / CNPJ: 07.358.761/0041-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

www.sygecom.com.br - relatorios\sagi_rel_sem_agrupa_bol_placa_prod_bol_prod_20.fr3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Boleto;;;;Nota Fiscal;;;;Data;;Cliente;;;Quantidade;;Preço;;;;;;;R$ Total;Total c/ ICMSl;;;Placa;Produto;UN;Valor IPI R$;;;;;;;Desconto;;Desconto R$;;Frete;;;;Pesagem;Classificador;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

Quantidades Vendida;;;;;;;;;;;;;;;;Valores Vendido;;;;;;;;;;;;Total menos ICMS:;;;;;;;;1.252.474,36   ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Total ICMS:;;;;;;;;72.934,70   ;;;
;;;;;;;;;;;;;;;
Total Bruto:;;;;;;;;;790.800,000;;;;;;;;Total Bruto:;;;;1.329.634,52;;;;;;;;;;;;;;;;;;
